"Subject","Shape","Label","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
18,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",702,0.702,0
18,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",1065,1.065,1
18,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",1034,1.034,0
18,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",727,0.727,1
18,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",887,0.887,1
18,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",707,0.707,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",455,0.455,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",741,0.741,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",742,0.742,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",972,0.972,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",982,0.982,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",864,0.864,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",884,0.884,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",962,0.962,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",706,0.706,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",553,0.553,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",931,0.931,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",863,0.863,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",1060,1.06,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",947,0.947,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",1060,1.06,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",578,0.578,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",748,0.748,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",909,0.909,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",1072,1.072,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",808,0.808,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",958,0.958,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",957,0.957,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",738,0.738,1
18,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",955,0.955,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",459,0.459,0
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",909,0.909,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",870,0.87,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",858,0.858,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",938,0.938,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",775,0.775,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",811,0.811,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",659,0.659,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",582,0.582,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",572,0.572,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",821,0.821,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",840,0.84,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",711,0.711,0
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",870,0.87,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",554,0.554,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",845,0.845,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",803,0.803,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",753,0.753,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",815,0.815,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",756,0.756,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",680,0.68,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",729,0.729,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",757,0.757,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",853,0.853,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",841,0.841,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",822,0.822,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",783,0.783,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",913,0.913,1
18,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",674,0.674,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",822,0.822,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",515,0.515,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",957,0.957,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",905,0.905,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",864,0.864,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",932,0.932,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",782,0.782,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",844,0.844,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",747,0.747,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",1040,1.04,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",945,0.945,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",623,0.623,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",849,0.849,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",879,0.879,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",864,0.864,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",772,0.772,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",885,0.885,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",1089,1.089,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",772,0.772,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",881,0.881,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",915,0.915,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",758,0.758,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",999,0.999,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",831,0.831,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",677,0.677,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",1017,1.017,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",921,0.921,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",766,0.766,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",712,0.712,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",803,0.803,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",917,0.917,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",1016,1.016,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",731,0.731,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",751,0.751,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",866,0.866,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",764,0.764,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",749,0.749,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",926,0.926,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",821,0.821,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",895,0.895,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",750,0.75,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",632,0.632,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",872,0.872,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",839,0.839,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",994,0.994,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",980,0.98,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",934,0.934,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",1041,1.041,1
18,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",792,0.792,1
18,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",393,0.393,1
18,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
18,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
18,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",353,0.353,1
18,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",500,0.5,1
